,date,volume,stochrsi,stochrsi_6,wt2,trix,vr,vr_6,wr,cci,cci_6,atr_5,dma,pdi,mdi,dx,adxr,kdj-k,kdj-j,bias_6,ROC,lower,MACD,MACDhist,return
0,2020-02-06,0.3356167760943615,-0.3901312444507676,-0.23962392968724197,-2.3945838696819455,-1.0915479454260808,-0.7499933475614713,-0.19170804441738995,-0.16368601957095238,-0.8369122459061541,-0.29296234670723464,1.018326449463263,-0.44876354090555576,-0.7661876512064304,2.690092279499817,1.1294348573425976,2.115424842427023,-0.4869567220021483,0.1595810160909731,-1.035291845003373,-1.594019433528839,-0.0829836010810505,-1.9838892603870688,-1.8193021477398124,0.007283353391108094
1,2020-02-07,0.10470634899413662,-0.19517697272204845,1.2140323834877804,-2.391027056245125,-1.234478096859058,-0.5834702454412216,-0.20002627116383379,-0.06688785851001237,-0.5626003115282415,0.04451628169850236,0.7407484134033092,-0.5253822065941403,-0.8295806494066422,2.185219666048223,1.0750012307400378,2.0468845775013604,0.4762767336223644,1.3072137342466437,-0.06745207373038721,-1.2334714244935063,-0.1496333615580607,-1.7834593364141862,-1.1348884834021926,0.018692133012152546
2,2020-02-10,0.04083889566646748,0.2988041984765845,1.2971716775803814,-2.275755380471077,-1.3260901777479883,-0.42642339821020103,0.6406969927203902,0.18478736024843195,-0.3356963641821689,1.2730373139362778,0.5564582809757671,-0.5944495720953652,-0.5800324406987749,1.69568551891168,0.45069785543482693,1.8991385511424554,1.4300983935372118,2.0463637582770606,0.9655307590705878,-1.03077319531547,-0.18223205974838133,-1.4643917889752067,-0.3968821738055066,-0.005714301263438552
3,2020-02-11,-0.0978221105300813,0.2206679976893092,1.1324747576387275,-2.113674337791811,-1.3810827251075861,-0.5562698736647989,0.14915830497587107,0.14158481257492006,-0.1915481621440413,1.1443219523974684,0.4095186175198773,-0.6775486014932882,-0.3530897499795282,1.2575975161301078,-0.14399627105316773,1.6488882098692108,1.8834108816643993,1.9114154651124748,0.6677339063712077,-1.1415816877479965,-0.2182189497649298,-1.2407463276685888,0.040320564126623104,0.019858808649603255
4,2020-02-12,0.13069389551428778,0.7433960446761938,1.2971716775803814,-1.9252316312225393,-1.3894499512350797,-0.3975948621154612,2.8053489330699106,0.48149476697870663,-0.08181288252531081,1.050916694616916,0.3045291038344407,-0.7447256776715809,-0.5082781508325461,0.9470781867849323,-0.08499008464707171,1.3742244287231002,1.8644226532155814,1.309654264467819,0.9065917986405022,-0.8848440451119532,-0.23421488256420592,-0.9224969756069388,0.5419714331001555,-0.022728251077556175
5,2020-02-13,-0.07811474103532355,0.3996887389466874,0.2116820694268259,-1.7380614306457962,-1.382441271408848,-0.5234177523308405,0.5298343108563807,0.15490618879049006,-0.09754595122304056,0.5891924893844985,0.18400605655962082,-0.8604785641925937,-0.6376044041032126,0.6042079313720375,-0.08499008464707139,1.1095605644299695,1.177583226948214,0.15061227594412716,-0.020921315496109053,-1.361988145322843,-0.2710851385199426,-0.8312370134948587,0.5788555472164503,0.01426557715882244
6,2020-02-14,0.016372717888120884,0.76223524028608,1.0542872782578419,-1.5612609551648555,-1.3499515663929018,-0.3899076121965169,0.4308055846495627,0.3590240501581245,-0.0024904794141562647,0.6429388015530537,0.12443481098451047,-0.917745564270455,-0.7612714217236641,0.41486333882294857,0.026308291281807825,0.8855016856158267,1.1046525996719798,0.33460869162467927,0.26136528445851176,-0.7961728851593423,-0.2917941111246046,-0.647025095735995,0.7575992980925349,0.03616527646806957
7,2020-02-17,0.7185346212193418,1.446443585542498,1.2971716775803814,-1.3515636409120695,-1.269092768617163,-0.14550074091307616,0.6212136136971201,0.8897304897139768,0.492850762462308,2.1452641212300736,0.17460425874910507,-0.8267583368740202,-0.15277243189906348,0.059385013818769185,-1.3892138612692835,0.5238867751145878,1.0577853334672027,0.5778848160638335,1.0834086799307592,0.8146002604792164,-0.2912928467025424,-0.2706354073598448,1.2091400404932382,-0.00273597981887486
8,2020-02-18,0.15730283158180636,1.396328581699258,1.1317376825283025,-1.116633042282343,-1.16126101920983,-0.5085797575286174,-0.17778365769873283,0.848906917440449,0.734033906050846,1.27740927089152,0.08033916848803525,-0.7032510769658418,-0.18775709791821527,-0.18705299045246473,-1.3837115052463254,0.12232897260512249,1.4724926942422314,1.2195352280205902,0.785611827231379,1.182846174216475,-0.2774718946370501,-0.04680559847452077,1.3254343097577421,-0.005494519317640702
9,2020-02-19,0.35638568606587195,1.292088254674698,0.7410020129375243,-0.8543439948338034,-1.043806730497658,-0.46005093522361346,-0.27476324319082046,0.8051512653903703,0.9962023669988007,0.9101899212823151,0.04162143077226048,-0.5960963412626086,-0.19513050769478427,-0.42188551193696305,-1.1068225744072544,-0.23228192072857085,1.4302971170324126,1.0090139224801176,0.40716166025925005,0.9847530406241723,-0.2673068616243774,0.05696711137654832,1.225715347028366,0.058840500022933395
10,2020-02-20,1.3617452981918154,1.446443585542498,1.2971716775803814,-0.5362803699628913,-0.8730078620132034,0.1359574196693483,-0.07123070754472795,2.0106572512967253,1.8145392150178343,1.601181109749675,0.4012527510113737,-0.4683690182049396,0.5779173763752247,-0.750689334161935,0.21793873036066966,-0.3687805138018191,1.4548432559487523,0.8919768944985035,1.8651254182666324,1.4236100353443126,-0.24952710257333388,0.5159021335750732,1.716161273359226,0.0
