,date,volume,stochrsi,wt2,trix,vr,vr_6,atr_5,dma,dx,adxr,kdj-j,bias_6,ROC,lower,MACD,MACDhist,return
0,2020-02-06,-0.45411694316977214,-0.7695540211857224,-1.5330571266667463,-0.9081160764767836,-0.18006396421358534,0.2649159466014347,-0.12180768110648796,-0.40208169255166826,1.5494377768216179,0.38537994714761,-0.6910453768580925,-1.3449769779512657,-1.8647003268765114,-1.1893447517391194,-1.7363827497571866,-2.1846621754432354,-0.029413885206293226
1,2020-02-07,-0.18308472224288252,-0.8726420782472979,-1.7412802662517113,-1.1487091667156137,-0.6485794518536492,-0.3755592925942542,-0.32143251587322946,-0.5282277415860293,1.5494377768216179,0.810904939401777,-0.18490704868172275,-1.392133366997862,-2.142887760022536,-1.2939825466934853,-1.8395166701423697,-1.907047531287487,0.09647252011341372
2,2020-02-10,-0.0415433408726974,0.4807745349602947,-1.7979657612186106,-1.2818200424082873,-0.16836963731110133,-0.2691386184504158,0.30317859823155996,-0.6034783496710091,-1.038947170467332,0.8132455363183942,1.1803291337281496,1.8528156542710454,-1.073960292338604,-1.3132106822761505,-1.272086418041736,-0.6364542231132292,-0.036475211535040214
3,2020-02-11,-0.33890200680673804,0.18501665146789,-1.7542068162771933,-1.3713195986085578,-0.48746025892771594,-0.3771453467555953,0.4958404546634287,-0.6932390092108276,-1.0580050056001564,0.5971284085567553,1.1367097756248867,0.7299041400989714,-1.3916474041578955,-1.3520687948331604,-1.0883123919455504,-0.21986871556724408,-0.0030165935394257906
4,2020-02-12,-0.6534757324743224,0.2520096805133275,-1.6707391194847847,-1.4271396212786285,-0.6060812206262974,-0.2950241582752389,0.010973632283454954,-0.7595539803228942,-1.1798356174497422,0.27002236945361413,0.8766383328078333,0.32612755888749057,-1.1529428059736389,-1.3867736703296925,-0.9477085319374865,0.04589833897445321,-0.02240419575384753
5,2020-02-13,-0.5567354943619206,0.16394044025977766,-1.57247707305465,-1.4737309929635836,-0.7457264341679778,-0.5087253271488746,-0.24278324490457265,-0.857365416117969,-1.2908592371814473,-0.10272153310166836,-0.7816827734057928,-0.372376453865217,-1.5415876200884473,-1.433438270261096,-0.9493466565892379,0.03610083449496199,0.02139663899354789
6,2020-02-14,-0.5044185079521755,0.8147435245208087,-1.495170207333956,-1.4885028809300331,-0.5761625109487517,-0.5214046020861102,-0.41689798229687053,-0.9490294757137095,-1.2165980225227446,-0.4577257424351167,-0.5425304482041565,0.12571290543945635,-1.3467988013574634,-1.4554981241819103,-0.7880043285179756,0.28310087817828095,0.010030174359937251
7,2020-02-17,-0.486405677157809,1.1789221461057595,-1.4369652477537123,-1.469318891224039,-0.3963624286371287,-0.14582688273473152,-0.5940362734608021,-0.9184208056366865,-1.2796134705558164,-0.7836464537023125,-0.3827164158441095,0.10508198523157047,0.020082456249172303,-1.4657392790791324,-0.5989159912845828,0.5240848814241529,-0.004000005333346017
8,2020-02-18,-0.6320198897332472,1.124890476765527,-1.3670402714658914,-1.4292242097396215,-0.42401449500735194,-0.5694887057742989,-0.9066733051609999,-0.8248827458321476,-1.2796134705558164,-1.0681171625899242,0.4956531991550916,0.15813292290899128,0.8199767640048772,-1.4737319723567572,-0.4823999955570323,0.603397164262422,-0.005022612266291443
9,2020-02-19,-0.6315160343264118,1.0544446206632956,-1.2796356591042926,-1.378417790405528,-0.5974686061873766,-0.5023324928823849,-1.12806245818965,-0.7690855663501163,-1.4943772932827442,-1.3387448111247031,0.6504402720554212,0.025505578715439226,0.33031189362909025,-1.4794468827890612,-0.4206558671389618,0.581205090065182,0.09595082413136595
10,2020-02-20,0.39324188727570575,1.452627648206188,-1.079170862527905,-1.2315986044270155,-0.22336516709957666,0.28153861536361896,-0.5072294739070546,-0.6478822693209878,0.5119387634061359,-1.2950289483528261,1.688940185076045,2.459954163245973,1.5687990839582415,-1.4660048433699768,0.21299784945963288,1.4576956190754393,0.010919125775314785
11,2020-02-21,0.37191200838633937,1.452627648206188,-0.7967362137550924,-1.0203279262082914,0.3903731880244641,2.0907093563889547,-0.0488220924549429,-0.48784108422548605,1.1928855498796374,-0.9977316268654928,1.1929894222616475,2.1121757940273254,2.143718356685313,-1.4562797008435544,0.6551247798353618,1.8594146306881303,-0.018265347977293313
12,2020-02-24,-0.32441616386021954,1.1799788605032056,-0.4807535078208506,-0.7969999652995899,-0.049942713233016314,0.4256896722354701,-0.12846039853711744,-0.4412939901305001,1.1928855498796374,-0.5953379401356643,0.7216161904623218,1.0806297836330314,0.5671785117952791,-1.4416532609697479,0.776847423776901,1.6798021366884661,-0.009259325412796712
13,2020-02-25,-0.24044026272098185,1.0460805775305808,-0.16230228714609501,-0.5865462297190235,-0.38597513547426987,-0.15694619449499506,-0.17316406342687635,-0.3626381245579922,-0.04386532919726182,-0.34796110376245565,-0.26736642513206865,0.4499130801348059,0.9249376225578155,-1.4279174462820434,0.7574474882091041,1.3154513077104115,-0.020677428427787678
