,date,volume,stochrsi,wt2,trix,vr,vr_6,atr_5,dma,dx,adxr,kdj-j,bias_6,ROC,lower,MACD,MACDhist,return
0,2020-02-06,0.7991903820676036,-0.7518068588709454,0.7443245413277955,0.49125978531916303,1.5818475182120648,0.2229903221538305,1.7418740756364555,0.2748576685283726,-0.041580346053553825,0.4095092031455336,0.4179055926103335,-0.09500081957805218,-0.29121617437674757,0.8321610779438644,-0.2906923294146759,-1.9099747791905015,-0.0167459319119811
1,2020-02-07,1.232788696269363,-0.9365168104086338,0.5102119980476213,0.37609668776919064,1.001005589297369,-0.46559930901272295,1.5087642822408407,0.24985811943002767,-0.041580346053553825,0.32650537553908426,0.9422805343238377,-0.0028597168011706845,-0.2812345730016,0.8822057654655346,-0.3184364115758293,-1.5710012487142317,-0.002941178590816151
2,2020-02-10,0.11601117123315828,-0.9690451641241231,0.35914433772188176,0.2734779411456945,0.7443201121546432,-0.451347888797758,1.1820024150667345,0.23453405132872968,-0.04158034605355353,0.2515356803260288,1.1565472716680594,0.2420416353163302,-0.2117598520101289,0.917344822784706,-0.33504470697956273,-1.281959428829972,0.05445471304092425
3,2020-02-11,0.4132236552197505,-0.18559435179177577,0.30090683908734744,0.22330005756101778,0.9167715028701342,-0.26326835777727725,1.3880131794418615,0.21419809732799389,-1.2491154060841416,0.037376244767680034,1.2295717715725147,1.2337708730990813,-0.012581946678276367,0.9721613176030212,0.014104528591719286,-0.464011690994462,0.033824065332610447
4,2020-02-12,0.5785763874275196,0.18829564497873852,0.329472233796534,0.23159219477352014,1.1047203291566468,-0.31151108024410984,1.2974042419219018,0.1589278319439597,-0.9306564490121473,-0.19081550322502897,1.298111266413765,1.629007708694652,-0.13654493960003972,0.9667021197491493,0.4495364305313826,0.32875314398804995,-0.00315102669002822
5,2020-02-13,0.6425449626611821,0.13560322441896572,0.4401377267838164,0.2709858372641135,0.7856859963928156,-0.3374337216713517,1.214091717996493,0.08349542513584034,-0.3830443472688835,-0.33979448304203225,1.0726431122065552,1.1004087506588582,-0.30358690727324605,0.9718556323915736,0.6761268070130442,0.6279608213037355,0.027130861335371965
6,2020-02-14,0.301882125685687,0.4302379514926947,0.6310343929406876,0.3456756795289112,0.9306942511475368,-0.3811946500359507,1.0466159264877635,0.0937188467427712,-0.10492478196023869,-0.4018257952786467,1.0520675794064827,1.3938054200273493,0.3905821179472009,0.9620062568027211,0.9695692763625313,0.9745648853879288,0.09714343394441505
7,2020-02-17,1.0088986829515443,1.2417229941201984,0.8660329318094127,0.5114315666126418,1.1997026067487897,0.35208519104117303,1.4961574711390844,0.3273121427616144,0.9568342796704218,-0.2831900118291854,1.0104953312909846,3.0208233137980725,2.63489277379087,0.8620083662501706,1.8025845236941833,2.1173807044683084,0.025939752701015634
8,2020-02-18,1.5183195873392958,1.4097553959138285,1.1056720639077149,0.7396901062155178,1.2683865056210089,2.049914709328045,1.5178394066231486,0.576635412639954,1.381076273906083,-0.02965208741870927,1.1460186760629747,2.6522589026905465,2.788223151215845,0.7622780388253501,2.427961939282712,2.698560022794004,0.004451763860422768
9,2020-02-19,0.7745340309667579,1.4097553959138285,1.329737275828224,0.9902306284597707,1.2534246455694058,2.1462747164915985,1.5724184297841104,0.837612141676157,1.553862277446912,0.29335283399535156,0.8688439297894188,1.953926334276287,2.8490965808533395,0.689354150590678,2.73762825645968,2.6570690373830477,0.03678139733164513
10,2020-02-20,0.1564872441067493,1.4097553959138285,1.525517294810402,1.263561116450193,1.0287623158534323,2.033705259304112,1.6467170153263662,1.0949603407471915,1.6116574789130604,0.6325650352210338,0.6541870885137275,2.0897132225790593,2.812331263742299,0.6116069461288264,3.098155133502486,2.7054620383628407,0.07389520619547241
11,2020-02-21,1.2070978129544958,1.4097553959138285,1.6743606178526462,1.5909562576639589,1.7141558209115186,-0.8716834606240291,2.3236666670536112,1.4624915805680203,1.9608289585620604,0.995506378760063,0.8400792336481104,2.8801868937702007,3.9778940568819032,0.4880889589155927,3.7990277509727983,3.2901274853764053,0.0968179071913384
12,2020-02-24,0.7211263054178982,1.4097553959138285,1.7966099816096468,2.011496064997517,1.716587392132753,-0.8716834606240291,2.832143276539466,1.9622980441186755,2.1801009721016027,1.3680228321569423,1.3444169394273846,3.9858801270927793,5.3889332588246175,0.2885391693799487,4.937547439010472,4.459892651611522,0.06088307222308678
13,2020-02-25,1.8044539555340746,1.4097553959138285,1.9059775701058637,2.5073418521897586,2.573379547063984,-0.8716834606240291,4.27203032101373,2.488297791343033,2.3311851215547295,1.7336850184733852,1.3115490105501322,4.242905308523028,5.484777437953738,0.07265606707739665,6.009868228891919,5.289514656695413,-0.10696973783139835
14,2020-02-26,1.5386222820394677,0.10936112018100935,1.9927498274961126,2.891048540427201,1.6009953750023536,1.323923718910398,4.830442863273854,2.838431334008604,2.333405704436668,2.0662732071759766,0.4765138036226641,0.6881985540254407,3.5203772703072898,0.04684757421730796,5.372256545069352,3.2102973007331057,-0.013567382169784396
15,2020-02-27,1.132827021089536,-0.018216977306146066,2.029748278052927,3.153712479617971,0.9813428474825383,0.08686656023583864,4.524195570487187,3.1830772215350227,1.1170545354450885,2.2045110354988213,-0.40141415386591645,-0.20411528339278032,3.3857383372472003,0.046056088617593895,4.632403288544202,1.3829169749981567,-0.09609342832578158
16,2020-02-28,1.0735138408189702,-1.3334663401763986,1.9822432904862999,3.2303705309856423,0.8780565199670272,-0.3206482337618432,4.579055125512191,3.380139428164751,-0.4023496378648437,2.0445299599443976,-1.5882266246951366,-2.451873237976179,1.8949902380270158,0.11487252288248576,3.1645974000391144,-1.2467013299493035,0.094759872535553
17,2020-03-02,1.322103310746552,-0.8083864409965461,1.886029612399499,3.259294384366709,1.2920129159250628,-0.31273958746925384,4.517899329291704,3.5602764524475834,-0.19568955156603246,1.7709988151081615,-1.0629287928773705,-0.42719374274733557,1.8679267195423719,0.25733378421184544,2.951590773983853,-1.3375634663451752,-0.03738753207162033
18,2020-03-03,1.5113364948946508,-1.1383193925894373,1.771809228003597,3.2127896972061984,1.0644047468319566,-0.5706544330197518,4.716242240956765,3.658730447702069,0.34113979529170285,1.5282082211764783,-0.869583982530854,-0.9194212128448869,1.172017940077597,0.4284800028643409,2.368749020633524,-2.003508358928036,-0.022768058806231867
19,2020-03-04,0.7564297172213817,-1.3282388243239216,1.637012432576757,3.0947605095550133,0.6556874903423404,-0.7562885680667313,4.413219622961147,3.7260206827296147,-0.4223085540758368,1.226570425957003,-0.28179625879171644,-0.7108913486656286,0.8861762802957569,0.6279918292983305,1.7223613630163517,-2.638198714349518,0.04992832426700468
20,2020-03-05,1.3744765040813904,-1.026179591374485,1.5446623782225422,2.971624085646792,0.6181083168098163,-0.5708345004829846,4.339295207812311,3.803646979729022,0.04071652161785698,0.976755295914936,0.007486668114113758,0.6009069829736581,1.0232639243105337,0.8071235201870203,1.6915064620207354,-2.1585704836724795,-0.004899072219304517
21,2020-03-06,0.5228840699060291,-1.0718910026465616,1.460680549701836,2.838285553247771,0.2373390968906082,-0.5516624807120584,4.188265901441353,3.75667425719051,-0.2760198760703335,0.7346295673312552,0.28027706016173803,0.5475621339975689,0.22797887422326618,1.035982141210087,1.5592894879091164,-1.9374635284934658,-0.060201341386834493
22,2020-03-09,0.2729583292020027,-1.3588794183708996,1.3482673026567338,2.6512142475156746,0.24271191200946798,-0.5224522756266892,4.244667285215785,3.460782374072142,-0.9189680016502072,0.43673387903810906,-0.16092012544959833,-0.9703412959584264,-1.1816620147271086,1.300940505131907,0.899863641477567,-2.606277502305747,0.043293757339947135
23,2020-03-10,0.5612479728426596,-1.0963775661095945,1.234343117744338,2.4688539863405383,0.3978475004962271,-0.5703275728640281,4.561080342316613,3.104658885920471,-1.3804357327794199,0.07767194649597779,-0.13326664847808625,0.1911215522027904,-1.3262220654949173,1.5373258949201951,0.8330873697911619,-2.19065524271257,-0.017548882288399247
24,2020-03-11,0.07057796483404759,-1.236634814448993,1.1082129423672116,2.2795274602733757,0.10659594720134084,-0.5110938363530031,4.120663316514271,2.932650093841974,-1.3985609441573084,-0.28552597599755203,-0.09002136564120707,-0.18471715649238418,-0.5641864038005568,1.7584600758982525,0.6094032618475471,-2.109854421927492,-0.033508749023745114
25,2020-03-12,-0.41875577239811995,-1.3588794183708996,0.9390691762592561,2.066827462307607,0.16813520531654183,-0.44224330039308474,3.702704369561046,2.7441805240048924,-0.9204788370059834,-0.5621016937714974,0.24621697010543142,-0.8903240224942928,-0.7400764200405013,2.006313584756303,0.1708343260072521,-2.3899120608083653,-0.0018142240099492959
26,2020-03-13,-0.19909009895422233,-1.3588794183708996,0.754772923790859,1.8466263432661283,-0.06551592576194759,-0.7230675292183479,3.6265017555850525,2.7187554912505494,-0.45656358874584746,-0.7145720736326832,-0.24593500625771483,-0.6405731386516927,0.12329579278938499,2.2478480155884233,-0.11259530222219308,-2.3650980945249636,-0.05256521242946972
27,2020-03-16,-0.2766800150058345,-1.3588794183708996,0.5546243381591591,1.5952227328875226,0.04602488324217756,-0.7050165266276306,3.6989942442447403,2.468040223912673,-0.3743880291347725,-0.7811212418911427,-0.9752190668860837,-1.3898257901794924,-1.191238584817502,2.299464800952121,-0.6958709885029013,-2.826232136401544,-0.022451107502213737
28,2020-03-17,-0.040203193084087596,-1.3588794183708996,0.3015781200036388,1.3227675908535572,0.0583331677773583,-0.6966918311942281,3.9013791481848545,2.2563266709909886,0.3646372598395799,-0.7070684334578681,-0.7424922727829082,-1.5910813567711022,-1.06661351505632,2.287638146108105,-1.1869116787113663,-3.047184550367283,-0.0448344048539149
29,2020-03-18,-0.30728492633730375,-1.3588794183708996,0.053043198863846855,1.024065314846009,-0.14252337699289813,-0.8716834606240291,3.6169860027949228,2.0308255524182512,0.36463725983958045,-0.5673250706150793,-1.0240936799254472,-1.9596457678786283,-1.2500753446775306,2.205941253960772,-1.7618554205093504,-3.358535969099282,0.04051898034588176
30,2020-03-19,0.4637433116711336,-0.8412566427317015,-0.17346275309406328,0.7511627023729891,-0.14975578442899873,-0.6946021800197966,3.2932129922008517,1.7674475038915078,0.5718817875521685,-0.3798615464715662,-0.3925437924981288,-0.5823787579505045,-1.3270827641193508,2.147268861717466,-1.7262602365826378,-2.628247229072821,-0.014853228806806142
31,2020-03-20,-0.21447876563779208,-0.9528020704978658,-0.35902907987874016,0.49977151704334444,-0.08953436713756588,-0.7005360256809535,3.04513488891978,1.433165392743935,-0.20108580122199196,-0.2788809289750124,-0.39551873064781357,-0.5484320358748113,-1.407764114030677,2.0356997593671533,-1.736757174347045,-2.117952940442171,-0.053059039401949386
32,2020-03-23,-0.2795680841033112,-1.3588794183708996,-0.509908634415381,0.24416518856727762,-0.2769494970125309,-0.6982464073813432,2.778854002978039,1.1432838393892564,0.31845117929667205,-0.16606086391105496,-0.5965245562587052,-1.207968350488279,-1.3499551162737247,1.9050409005845086,-2.0493450085085323,-2.194303685751578,-0.01783108164307246
33,2020-03-24,0.5161165050059718,-1.3588794183708996,-0.64348532684724,-0.00869307091124293,-0.5313679189304346,-0.7184418773320203,2.9705582454120085,0.7612726145767688,0.8096560276853804,0.004295213027888681,-0.6786236557714458,-1.1909949894504321,-1.8315917194976759,1.8819650890526074,-2.269516843823512,-2.107139114613606,0.027879313560003276
34,2020-03-25,0.02661034573813401,-0.9607215127166187,-0.7475315818576828,-0.22772444700387112,-0.6179540517980586,-0.531316045709988,2.5266746315723836,0.4630102330443113,0.8096560276853806,0.1900997772611363,-0.2991137278700719,-0.2889820885820133,-1.4764607887894523,1.7983769228657738,-2.1016876048887627,-1.4150121482781115,-0.030238058086654
35,2020-03-26,-0.5391494588048715,-1.2564555045653296,-0.8476366812657967,-0.4293304345782987,-0.7816467089293553,-0.5161101428269816,2.101561840381059,0.17960747594053877,0.9879745694870826,0.39065590023701063,0.01390792168017868,-0.8200058124803569,-1.4502644742423576,1.6925377391570995,-2.117278063860621,-1.1555354297516593,-0.017323949931774232
36,2020-03-27,-0.47781031961518033,-1.3588794183708996,-0.9234977417571589,-0.6162660872168255,-0.9040552980520834,-0.7410276492565869,1.9124244184459964,-0.11609905019018124,1.1285453923312971,0.5997387665189391,-0.19818702986620487,-0.8103067490301588,-1.5737315888477112,1.560978455414042,-2.1489883048027565,-0.9738119129445688,-0.04856083266974557
37,2020-03-30,0.2265336960977881,-1.3588794183708996,-0.9897910309240691,-0.8076145449034494,-1.0935240967605908,-0.7497845988998882,1.863937100419079,-0.3819674504681171,1.4789760524727273,0.8394118004276664,-0.8755116442584889,-1.3995248536296905,-1.5420373726386116,1.4197471869537366,-2.393575328266424,-1.169910275001858,-0.030735830370277897
38,2020-03-31,-0.5407012571259038,-1.3588794183708996,-1.069488457294165,-1.0040006517291216,-1.224269525756679,-0.7447470228936884,1.6916970749234213,-0.6379690601254031,1.545612682524089,1.0833621673578708,-1.193691390588344,-1.6638243326475874,-1.607469980730135,1.249817833790045,-2.6291761845229304,-1.312374189301353,0.0009454030484351666
39,2020-04-01,-0.29780171437544006,-1.3418788239425217,-1.1453766820419462,-1.1882311872469593,-1.3300464005353299,-0.5460069352996249,1.4685846092812498,-0.821871772054742,1.5456126825240897,1.3095805311400384,-1.3684969236347162,-1.2758617946396653,-1.239028220893423,1.1016110123912461,-2.6459547498068012,-1.075330912437099,0.07725848313713139
40,2020-04-02,0.2726134851306622,0.482222861726228,-1.2008883401060606,-1.307542654866615,-1.1761182219653274,-0.514982098382579,2.0120379993751754,-0.9908554210576835,0.34835386916222955,1.3603225869429663,-0.0926831723023138,0.7779148909397726,-0.9308985654611454,1.0850857476120896,-2.0281246593075433,0.13228401089692124,-0.03561471438850783
41,2020-04-03,-0.4202213597013171,0.0624703064718142,-1.212775917211084,-1.3955428268186785,-1.134571933847129,-0.5244198368908232,1.7948640168831056,-1.180107597781345,0.06420389787582993,1.282277190358478,0.7966276075164838,0.12565287391395352,-1.1064125020412612,1.0624260123180411,-1.8003494938663616,0.47268604330872355,0.05660434139339569
42,2020-04-07,-0.25111844821772006,1.4097553959138285,-1.1587035082323336,-1.4212734139961307,-0.9819764816835844,-0.2485089069903351,2.043352085579316,-1.2338994382131638,-1.078486499182769,1.0036762082357793,1.5573479699659245,1.454424566591087,-0.13673033261706224,1.054793060084075,-1.1957927372024897,1.3494057253729255,0.04868819098829019
43,2020-04-08,-0.17275263300559174,1.4097553959138285,-1.040584171176553,-1.371440054805105,-1.0776177577141657,0.6615317279470547,1.900860463895614,-1.198949601556911,-1.317488125869653,0.615957002836221,1.4590231688339517,2.1939781546686885,0.5054179388381679,1.1255798302200162,-0.4259144739007351,2.315974886989639,-0.04207201062710284
44,2020-04-09,0.2632164841866336,0.7775141882924073,-0.8972127953831139,-1.298547474449277,-1.0341422130148514,0.2044371858997903,1.7999934350807703,-1.238892272021199,-1.287236649933175,0.20795439383853823,1.2203975100849371,0.671225192987594,-0.16871722422458876,1.1886258147954434,-0.23937087070070026,2.153498899109575,-0.043920102182958144
45,2020-04-10,-0.09783525850686843,0.19642124708681946,-0.77366451191573,-1.2372758815981062,-1.0017508351375686,-0.30560264498549183,1.6471055883318293,-1.2803209049283577,-0.5016268510425312,-0.08000140677762188,-0.11092401752393571,-0.6260245434763957,-0.29514896483406367,1.2142650771293397,-0.41359189077972797,1.4448129859663832,-0.0008894819354516462
46,2020-04-13,-0.6625605308358524,0.18498949176470605,-0.7080943407049328,-1.1828198413117605,-1.219845757095128,-0.5917303450280481,1.3847822685309399,-1.3111694852422962,-0.16493908626555426,-0.24159287048579423,-1.2792508671435505,-0.579953992087955,-0.14307321641367074,1.2707656877915856,-0.5026043093316515,1.0145479850412218,0.04841931306189967
47,2020-04-14,-0.2928014753410028,1.0019977231882058,-0.6639170088851959,-1.1016198427784611,-1.0749586708949244,-0.3518227116708389,1.317124413463487,-1.2511960410481486,-1.376523577352604,-0.47525458640388646,-0.7565303260339404,0.3220589087804641,0.8070503851914118,1.309845693528297,-0.19731507269010895,1.3028381008622942,-0.003184378022572302
48,2020-04-15,-0.56234022260252,0.9518367645830451,-0.6094099124883158,-1.006343281712224,-1.041909603185658,-0.5881193170789274,0.9414056634974723,-1.1524092578462857,-1.334206344740983,-0.7213826617947643,0.6845131039773082,0.21536921082828553,1.0942124196697238,1.3378418496038904,-0.022442222431346526,1.3242683316073667,0.013936036353176279
49,2020-04-16,-0.2705159272306231,1.1998424340458822,-0.5169602341262467,-0.8951022007812878,-1.1052273856984764,-0.5997282536582933,0.8464748546078016,-1.039238358197461,-1.1358016738001397,-0.9292593064511766,1.6901248437178797,0.676074724712693,1.2323798778185415,1.3424259267816723,0.18684608142634943,1.3966185924575527,0.06710390041419292
50,2020-04-17,0.858244929284664,1.4097553959138285,-0.33102870394267137,-0.7319394953680208,-0.8570131973165593,-0.01795166876661131,1.4355921394775804,-0.9387872970595896,-0.23340005613525588,-0.9891275932011162,1.5029407696917043,2.0290940760153213,1.1242234889011158,1.3399217249243232,0.8033551357486692,2.1077245311949047,0.02784402617117318
51,2020-04-20,0.0021695221818761714,1.4097553959138285,-0.09327196910186258,-0.5237100099224633,-0.6775373439446611,1.1628803060111972,1.2855781019803756,-0.7606501194085797,0.14651425729530593,-0.9216427063719208,1.3674568675164278,2.077589393266312,1.8184918898178755,1.2948409601447886,1.35971418462886,2.58012222652014,0.0015243905390963399
52,2020-04-21,-0.39517705902021333,1.4097553959138285,0.15692862783090428,-0.2970454663812553,-0.4969326550291504,3.620164347127633,1.043055479121187,-0.657702641366692,0.1465142572953062,-0.7946906809353799,1.1203728070788763,1.4471502690034386,1.2133865937759543,1.2458249802495183,1.652228482388974,2.5348051228493733,0.0034214061127212756
53,2020-04-22,-0.7676948670857869,1.4097553959138285,0.41205352580506444,-0.06927167797221633,-0.33402984320116075,3.3169798247380182,0.927794716922208,-0.6061694638480315,0.29426760185534334,-0.6295016947647033,1.013923873785235,1.0688867944457145,0.7404431339563496,1.2123803015985275,1.7873474458093255,2.246072453848368,-0.008192862822486187
54,2020-04-23,-0.7776091341368263,1.2259157606464108,0.614717207539432,0.13940684178821797,-0.2607360963882846,4.705969495860068,0.7196378257968047,-0.49602992758265857,0.29426760185534334,-0.45828887035797045,0.8650073776481862,0.4360229043202913,1.0923866346340951,1.1893099647327092,1.730330892564799,1.7068803566475113,-0.0167844202637111
55,2020-04-24,-0.9167537169227175,0.741348914645293,0.7420686473549329,0.31088810389970956,-0.19489183329246335,1.7014172125920026,0.5202967660700892,-0.3473742447981496,-0.25811992382690235,-0.36624571995960037,-0.41790736658042893,-0.2623096640939686,1.3830049416032066,1.1910370002574326,1.4940069025555458,0.9878983319725644,0.02440786103417868
56,2020-04-27,-0.7391159146734432,1.2420475246459735,0.8247255753478114,0.46542821855658645,-0.3232831619584049,0.9409301279437557,0.6299114446485579,-0.16008353849907334,-0.8231731331673476,-0.3919407721508021,-0.3024294755890177,0.19839584979043895,1.6611306149631755,1.1965250927260336,1.4791797125610135,0.7680173196964154,0.007000312382309051
57,2020-04-28,-0.3324585435451602,1.3857484728495593,0.8899272247315003,0.603373886524214,-0.0597800979202598,0.7816171442126296,0.7722957712093232,-0.002630958052787668,-0.04080939115211229,-0.37892079459980804,-0.26645660430906454,0.32448367464301364,1.209394849184956,1.249234680753581,1.464514556206521,0.5923724292010413,-0.020572154075208206
58,2020-04-29,-0.8227837074824317,0.7765074355250341,0.9287470058509721,0.7055461930897523,0.014353780369152044,-0.1076269692443515,0.6171157123773174,0.14144796040768812,-0.25306367125108453,-0.3734424327933401,0.21597206015832343,-0.13379707337884442,1.0252610148528958,1.3623147525885884,1.234120804781417,0.10580472831304275,0.06211786854744283
59,2020-04-30,-0.3049141233468378,1.4097553959138285,0.9909443888749255,0.8228059375604462,0.49269930151414915,0.03722400182137718,1.0442729208389856,0.34645133902574904,0.704978770053965,-0.25385990743827325,0.489202192946265,1.199824151023388,1.5434596334310418,1.4616071879807515,1.5418397127473868,0.5797409486986433,0.028351725145143915
