,date,volume,stochrsi,stochrsi_6,wt2,trix,vr,vr_6,wr,cci,cci_6,atr_5,dma,pdi,mdi,dx,adxr,kdj-k,kdj-j,bias_6,ROC,lower,MACD,MACDhist,return
0,2021-04-29,0.29892343876076444,0.7911078740558847,-1.1516911789935365,-1.0620770733103118,-1.2637676765027122,-0.7954446200362566,-0.4897683900830387,-0.8208113660506937,-0.4995588253009892,-0.6077716127605622,-1.0034184581990215,-0.3535724678064897,-0.8628948367141911,-0.7240550811827109,-1.1836883290172882,-0.8835470271763686,-0.990167986342597,-1.0154462753843219,-0.3549327045772417,0.05808663552137417,-1.6624946906002005,-0.9054728161375276,1.4135728531156486,-0.05746100532214587
1,2021-04-30,0.7885078083344432,0.1680910969873894,-1.1516911789935365,-1.12745843055454,-1.2374808455041588,-0.8276746033534278,-0.6158439463850494,-1.4656295340078322,-1.4743853163323573,-1.569054154871816,-0.9334825849505547,-0.3694825721942916,-0.9779091248883658,0.16284510641433653,-0.009276985529292646,-0.9204406164999348,-1.2673401555933808,-1.230902587808892,-1.1722687011924098,-0.7164026660085007,-1.6739244274505412,-1.0253816064122092,0.9396487086865288,0.012758727105300066
2,2021-05-06,0.014906760674466873,0.33974381764535205,-0.3899658291855608,-1.2017043244255141,-1.222243288805491,-0.7996760749145752,-0.5063628864444418,-1.2040514980460093,-1.2690950469603417,-0.962432995359871,-1.0467197472986798,-0.42235134545694847,-1.0591235298597752,-0.08152420656889249,-0.009276985529292646,-0.8639935218341893,-1.3337107291694834,-1.0163072686408938,-0.6943179218449651,-0.9852465066318253,-1.4895322635662185,-1.00501418904401,0.7784556821358015,0.011079387450642391
3,2021-05-07,0.07364038681371865,0.6674215500200065,1.2590155360362663,-1.264370393595956,-1.2042702286499598,-0.770019616315338,-0.5809396700693118,-0.9741798906856216,-1.0243353602347018,-0.5736382272956503,-1.240404349655542,-0.4372484617885714,-1.1215815010217576,-0.2694565260700093,-0.009276985529292646,-0.7647043275610755,-1.1976435233326126,-0.6722018259863771,-0.24247369767196053,-0.5474866741847747,-1.3408225344125795,-0.9064739035428926,0.7709579697395986,0.14081860605820695
4,2021-05-10,3.3660230925297534,1.4991086793337518,1.2590155360362663,-1.2296990909166585,-1.0998439652376202,-0.6474259265907278,-0.12435597048346812,1.6915930308610905,1.0476350037159194,1.6521496180603692,-0.23717357107027173,-0.3883918718942435,1.0960730020942648,-0.7832026841824227,0.417309960624852,-0.5926323412003581,0.008181847361868833,1.0700696534099556,2.3380588714938653,0.6493145239358026,-1.2502510560894715,-0.23788424039687706,1.650642044074084,0.186438483152222
5,2021-05-11,7.356197572841197,1.4991086793337518,1.2590155360362663,-1.0057648021691237,-0.8183387650595879,-0.41219777087179466,1.2254326889681877,1.96659136209728,3.075540141763337,1.8621766281548147,1.1148808704684876,-0.25243996875480956,3.015166912858982,-1.2256579230198328,1.6140364967219871,-0.2318371263742765,1.1469501428837197,2.179814963938648,5.476870082082336,2.2696185248743985,-1.5951496794389468,1.0644179664241828,3.338984620900371,-0.0021935846470730433
6,2021-05-12,5.961686407273708,1.4772951975819006,1.2337231950177312,-0.6596246194683534,-0.44607464591779666,-0.5718227095886409,-0.04405137794128406,1.6963272835694958,2.3793116148109235,1.2108801108406622,1.4946940894281564,-0.10667752442486088,2.487568246651406,-1.4406226187059947,1.708683228377983,0.20873807311015752,1.9838271315937621,2.4251512756259284,4.125353802667083,2.3199700801894205,-1.788005861985012,1.7939337503124078,3.799723907525228,0.02225933380509604
7,2021-05-13,4.297594497010891,1.4991086793337518,1.2590155360362663,-0.22160609334336162,-0.025336463463639176,-0.45727767982133277,0.4359339541815391,0.8777850994439318,2.003493850588544,1.1048761406975296,2.454308506615937,0.05140076659745856,3.5199849684810203,-1.6613574442940757,2.1228891249116812,0.711305896091705,1.6656909231882973,1.1284785842799492,3.187526012939114,2.461735860302424,-1.917988582943527,2.2737624517381825,3.7803780383588466,0.1856716436792367
8,2021-05-14,5.2670292925003395,1.4991086793337518,1.2590155360362663,0.19303849042603236,0.5496926115501755,-0.6054701065129833,0.7411339608058092,1.96659136209728,1.7918183085340103,1.2427901441771294,3.681891366140617,0.3645651302081422,2.9808530888513367,-1.8412964782643386,2.239795360515139,1.220603612165719,1.6656909231882973,0.9107348367892295,5.444738937252256,5.018917537424133,-2.3174425704666066,3.5501442072053924,5.002500969015046,-0.03678888982526478
9,2021-05-17,3.063528419703017,1.2026188117677323,0.05920286451907532,0.5050801114743948,1.1395346657379424,-0.5068254739577068,0.16267205262250067,1.6441281486121178,1.415921559488025,1.0203148578104149,3.6824015487949735,0.661755245041925,2.2612545389071075,-1.9302127261539803,2.2486432801220015,1.6929598815171831,1.614499233179547,0.969066136157708,2.701542447384149,4.5830650221831695,-2.472326268629567,3.934735005456222,4.59462913775329,-0.02696213025008594
